product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,size,variation_type,variation_value,variation_desc,ingredients,price_usd,value_price_usd,sale_price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,highlights,primary_category,secondary_category,tertiary_category,child_count,child_max_price,child_min_price,ingredients_clean
P428908,Brow Sculptor,5869,TOM FORD,7354,4.5911,538.0,0.02 oz/ 0.6 g,Color,Taupe,,"['Behenic Acid, Rhus Succedanea (Japan) Fruit Wax, Triethylhexanoin, Sucrose Tetrastearate Triacetate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Hydrogenated Castor Oil, Sorbitan Sesquiisostearate, Talc, Tocopherol. May Contain (+/-): Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499).']",56.0,,,False,False,False,False,False,"['Refill Available', 'Natural Finish', 'Without Parabens', 'Without Mineral Oil', 'Gluten Free']",Makeup,Eye,Eyebrow,4,56.0,56.0,"['Behenic Acid', 'Rhus Succedanea (Japan) Fruit Wax', 'Triethylhexanoin', 'Sucrose Tetrastearate Triacetate', 'Dipentaerythrityl HexahydroxystearateHexastearateHexarosinate', 'Hydrogenated Castor Oil', 'Sorbitan Sesquiisostearate', 'Talc', 'Tocopherol. May Contain (-) Mica', 'Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499).']"
P445433,Emotionproof Mascara,5869,TOM FORD,5743,4.0698,129.0,,,,black,"['Isododecane, Water, PTFE, Dimethicone Silylate, Sorbitan Olivate, Trisiloxane, Kaolin, Sorbitan Tristearate, Polyisobutene, Silica Silylate, Trihydroxystearin, Diisopropyl Adipate, Copernicia Cerifera (Carnauba) Wax/Cera Carnauba, Microcrystalline Wax/Cera Microcristallina, Pantethine, Panthenol, Cholesterol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Quaternium-90 Bentonite, Caprylyl Glycol, Methicone, Hectorite, Magnesium Salicylate, Propylene Carbonate, Hexylene Glycol, Trimethylsiloxysilicate, Polyethylene Terephthalate, Nylon-6, Nylon-66, Silica, Phenoxyethanol. May Contain (+/-): Mica, Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Titanium Dioxide (Ci 77891), Black 2 (Ci 77266), Ferric Ammonium Ferrocyanide (Ci 77510), Ferric Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Yellow 5 Lake (Ci 19140), Chromium Oxide Greens (Ci 77288), Chromium Hydroxide Green (Ci 77289), Carmine (Ci 75470), Bismuth Oxychloride (Ci 77163), Ultramarines (Ci 77007), Yellow 5 (Ci 19140), Blue 1 (Ci 42090), Blue 1 Lake (Ci 42090).']",50.0,,,False,False,False,False,False,,Makeup,Eye,Mascara,0,,,"['Isododecane', 'Water', 'PTFE', 'Dimethicone Silylate', 'Sorbitan Olivate', 'Trisiloxane', 'Kaolin', 'Sorbitan Tristearate', 'Polyisobutene', 'Silica Silylate', 'Trihydroxystearin', 'Diisopropyl Adipate', 'Copernicia Cerifera (Carnauba) WaxCera Carnauba', 'Microcrystalline WaxCera Microcristallina', 'Pantethine', 'Panthenol', 'Cholesterol', 'Rosmarinus Officinalis (Rosemary) Leaf Extract', 'Quaternium-90 Bentonite', 'Caprylyl Glycol', 'Methicone', 'Hectorite', 'Magnesium Salicylate', 'Propylene Carbonate', 'Hexylene Glycol', 'Trimethylsiloxysilicate', 'Polyethylene Terephthalate', 'Nylon-6', 'Nylon-66', 'Silica', 'Phenoxyethanol. May Contain (-) Mica', 'Iron Oxides (Ci 77491)', 'Iron Oxides (Ci 77492)', 'Iron Oxides (Ci 77499)', 'Titanium Dioxide (Ci 77891)', 'Black 2 (Ci 77266)', 'Ferric Ammonium Ferrocyanide (Ci 77510)', 'Ferric Ferrocyanide (Ci 77510)', 'Manganese Violet (Ci 77742)', 'Yellow 5 Lake (Ci 19140)', 'Chromium Oxide Greens (Ci 77288)', 'Chromium Hydroxide Green (Ci 77289)', 'Carmine (Ci 75470)', 'Bismuth Oxychloride (Ci 77163)', 'Ultramarines (Ci 77007)', 'Yellow 5 (Ci 19140)', 'Blue 1 (Ci 42090)', 'Blue 1 Lake (Ci 42090).']"
P422546,Extreme Mascara,5869,TOM FORD,4126,4.1337,419.0,.27 oz/ 8 mL,Color,01 Raven,black,"['Water, With Stearic Acid, Bayberry Fruit Wax, Sucrose OSU Polybehenate, Polyisobutene, Polyvinyl Acetate, Paraffin, Amino Methyl Propanediol, Iso-Stearic Acid, Kaolin, Tocopheryl Acetate, Pantheon Chin, Panthenol, Rosemary Extract, Carnauba Wax, Olive Oil, Olive Oil Bulgeom Cargo, Hydro Jeneyi Sited Olive Oil, Cholesterol, Caprylic Rilgeul Glycol, Hexylene Glycol, Silica, Blood Tiepeuyi, Beuyipi / Eiko Senko Polymer, Synthetic Fluorine Sample Logos Sulfite, Polyethylene Terephthalate, Blood Beuyipi, Polyester-5, Laureth-4, Sime Chikon, Nylon-66, Nylon-6, Sodium Polyacrylate, Hydroxyethyl Cellulose To The Fill, Phenoxyethanol, Claw At Least One Microbicide Selected From Among Fe, Polyamino Propyl Biguanide. May Contain (+/-): Mica, Red Iron Oxide, Black Iron Oxide, Yellow Iron Oxide, Titanium Dioxide, Aluminum Powder, Bismuth Oxychloride, Carbon Black, Blue No. 1, Blue No. 1 Lake, Bronze Powder , Carmine, Chromium Hydroxide Green, Chromium Oxide Green, Copper Powder, Ferric Ferrocyanide, Yellow No. 4, Yellow No. 4 Lake, Ultramarine.']",50.0,,,False,False,False,False,False,,Makeup,Eye,Mascara,0,,,"['Water', 'With Stearic Acid', 'Bayberry Fruit Wax', 'Sucrose OSU Polybehenate', 'Polyisobutene', 'Polyvinyl Acetate', 'Paraffin', 'Amino Methyl Propanediol', 'Iso-Stearic Acid', 'Kaolin', 'Tocopheryl Acetate', 'Pantheon Chin', 'Panthenol', 'Rosemary Extract', 'Carnauba Wax', 'Olive Oil', 'Olive Oil Bulgeom Cargo', 'Hydro Jeneyi Sited Olive Oil', 'Cholesterol', 'Caprylic Rilgeul Glycol', 'Hexylene Glycol', 'Silica', 'Blood Tiepeuyi', 'Beuyipi  Eiko Senko Polymer', 'Synthetic Fluorine Sample Logos Sulfite', 'Polyethylene Terephthalate', 'Blood Beuyipi', 'Polyester-5', 'Laureth-4', 'Sime Chikon', 'Nylon-66', 'Nylon-6', 'Sodium Polyacrylate', 'Hydroxyethyl Cellulose To The Fill', 'Phenoxyethanol', 'Claw At Least One Microbicide Selected From Among Fe', 'Polyamino Propyl Biguanide. May Contain (-) Mica', 'Red Iron Oxide', 'Black Iron Oxide', 'Yellow Iron Oxide', 'Titanium Dioxide', 'Aluminum Powder', 'Bismuth Oxychloride', 'Carbon Black', 'Blue No. 1', 'Blue No. 1 Lake', 'Bronze Powder ', 'Carmine', 'Chromium Hydroxide Green', 'Chromium Oxide Green', 'Copper Powder', 'Ferric Ferrocyanide', 'Yellow No. 4', 'Yellow No. 4 Lake', 'Ultramarine.']"
P481173,Bitter Peach Eye Colour Eyeshadow Palette,5869,TOM FORD,3647,2.5455,22.0,,Color,,,"['Alcium Sodium Borosilicate, Octyldodecanol, Hydrogenated Poly(C6-14 Olefin), Hydrogenated Polyisobutene, Synthetic Fluorphlogopite, Glycerin, Polyglyceryl-4 Caprate, Peg-12 Dimethicone, Polyglyceryl-3 Polyricinoleate, Caprylyl Glycol, Ethylhexylglycerin, Polyglyceryl-3 Diisostearate, Silica, Gellan Gum, 1,2-Hexanediol, Hydrogenated Styrene/ Isoprene Copolymer, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Calcium Chloride, Xanthan Gum, Bht, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Citrate, [+/- Mica  Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Aluminum Powder (Ci 77000), Bismuth Oxychloride (Ci 77163), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Carmine (Ci 75470), Chromium Hydroxide Green (Ci 77289), Chromium Oxide Greens (Ci 77288), Copper Powder (Ci 77400), Ferric Ammonium Ferrocyanide (Ci 77510), Ferric Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Yellow 5 Lake (Ci 19140), Ultramarines (Ci 77007)].']",89.0,,,True,False,False,False,True,"['Pressed Powder Formula', 'Medium Coverage', 'Matte Finish']",Makeup,Eye,Eye Palettes,0,,,"['Alcium Sodium Borosilicate', 'Octyldodecanol', 'Hydrogenated Poly(C6-14 Olefin)', 'Hydrogenated Polyisobutene', 'Synthetic Fluorphlogopite', 'Glycerin', 'Polyglyceryl-4 Caprate', 'Peg-12 Dimethicone', 'Polyglyceryl-3 Polyricinoleate', 'Caprylyl Glycol', 'Ethylhexylglycerin', 'Polyglyceryl-3 Diisostearate', 'Silica', 'Gellan Gum', '1,2-Hexanediol', 'Hydrogenated Styrene Isoprene Copolymer', 'EthylenePropyleneStyrene Copolymer', 'ButyleneEthyleneStyrene Copolymer', 'Calcium Chloride', 'Xanthan Gum', 'Bht', 'Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate', 'Sodium Citrate', '- Mica  Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491)', 'Iron Oxides (Ci 77492)', 'Iron Oxides (Ci 77499)', 'Aluminum Powder (Ci 77000)', 'Bismuth Oxychloride (Ci 77163)', 'Blue 1 Lake (Ci 42090)', 'Bronze Powder (Ci 77400)', 'Carmine (Ci 75470)', 'Chromium Hydroxide Green (Ci 77289)', 'Chromium Oxide Greens (Ci 77288)', 'Copper Powder (Ci 77400)', 'Ferric Ammonium Ferrocyanide (Ci 77510)', 'Ferric Ferrocyanide (Ci 77510)', 'Manganese Violet (Ci 77742)', 'Yellow 5 Lake (Ci 19140)', 'Ultramarines (Ci 77007).']"
P481747,Traceless Soft Matte Primer,5869,TOM FORD,3490,4.342,462.0,1 oz/ 30 mL,Size,1 oz/ 30 mL,,"['Water\\Aqua\\Eau, Dimethicone Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Methyl Trimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Butylene Glycol, Hamamelis Virginiana (Witch Hazel) Water, Calcium Carbonate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Isononyl Isononanoate, Lauryl Methacrylate/Glycol Dimethacrylate Crosspolymer, Tocopheryl Acetate, Tocopherol, Sodium Hyaluronate, Lavandula Angustifolia (Lavender) Oil, Laminaria Saccharina Extract, Whey Protein\\Lactis Protein\\Proteine Du Petit-Lait, Butyl Avocadate, Salicylic Acid, Acetyl Hexapeptide-8, Zinc Pca, Isohexadecane, Polyglyceryl-3 Disiloxane Dimethicone, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Nylon-12, Hydroxyapatite, Synthetic Fluorphlogopite, Ethylhexylglycerin, Polysorbate 80, Silica, Sodium Chloride, Trimethylsiloxysilicate, Caprylyl Glycol, Hexylene Glycol, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Linalool, Bht, Phenoxyethanol, Benzoic Acid, Potassium Sorbate, [+/- Mica], Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Bismuth Oxychloride (Ci 77163), Carmine (Ci 75470), Chromium Hydroxide Green (Ci 77289), Chromium Oxide Greens (Ci 77288), Ferric Ammonium Ferrocyanide (Ci 77510), Ferric Ferrocyanide (Ci 77510), Manganese Violet (Ci 77742), Ultramarines (Ci 77007), Zinc Oxide (Ci 77947), Red 33 (Ci 17200), Yellow 5 (Ci 19140).']",90.0,,,False,False,False,False,False,"['Without Mineral Oil', 'Matte Finish', 'Without Phthalates', 'Salicylic Acid', 'Without Parabens']",Makeup,Face,Face Primer,0,,,"['Water', 'Dimethicone Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Methyl Trimethicone', 'DimethiconeVinyl Dimethicone Crosspolymer', 'Butylene Glycol', 'Hamamelis Virginiana (Witch Hazel) Water', 'Calcium Carbonate', 'Ammonium AcryloyldimethyltaurateVp Copolymer', 'Isononyl Isononanoate', 'Lauryl MethacrylateGlycol Dimethacrylate Crosspolymer', 'Tocopheryl Acetate', 'Tocopherol', 'Sodium Hyaluronate', 'Lavandula Angustifolia (Lavender) Oil', 'Laminaria Saccharina Extract', 'Whey ProteinLactis ProteinProteine Du Petit-Lait', 'Butyl Avocadate', 'Salicylic Acid', 'Acetyl Hexapeptide-8', 'Zinc Pca', 'Isohexadecane', 'Polyglyceryl-3 Disiloxane Dimethicone', 'Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone', 'Nylon-12', 'Hydroxyapatite', 'Synthetic Fluorphlogopite', 'Ethylhexylglycerin', 'Polysorbate 80', 'Silica', 'Sodium Chloride', 'Trimethylsiloxysilicate', 'Caprylyl Glycol', 'Hexylene Glycol', 'AcrylamideSodium Acryloyldimethyltaurate Copolymer', 'Linalool', 'Bht', 'Phenoxyethanol', 'Benzoic Acid', 'Potassium Sorbate', '- Mica', 'Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491)', 'Iron Oxides (Ci 77492)', 'Iron Oxides (Ci 77499)', 'Bismuth Oxychloride (Ci 77163)', 'Carmine (Ci 75470)', 'Chromium Hydroxide Green (Ci 77289)', 'Chromium Oxide Greens (Ci 77288)', 'Ferric Ammonium Ferrocyanide (Ci 77510)', 'Ferric Ferrocyanide (Ci 77510)', 'Manganese Violet (Ci 77742)', 'Ultramarines (Ci 77007)', 'Zinc Oxide (Ci 77947)', 'Red 33 (Ci 17200)', 'Yellow 5 (Ci 19140).']"
P411725,Brow Gel Comb,5869,TOM FORD,2044,3.5,8.0,,,,,"['Water, Alcohol Denat., Vp/Va Copolymer, Butylene Glycol, Caprylyl Glycol, Aminomethyl Propanediol, Carbomer, Hexylene Glycol, Disodium Edta, Phenoxyethanol, [+/- Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499)] <ILN42443>.']",54.0,,,False,False,True,False,False,,Makeup,Eye,Eyebrow,0,,,"['Water', 'Alcohol Denat.', 'VpVa Copolymer', 'Butylene Glycol', 'Caprylyl Glycol', 'Aminomethyl Propanediol', 'Carbomer', 'Hexylene Glycol', 'Disodium Edta', 'Phenoxyethanol', '- Iron Oxides (Ci 77491)', 'Iron Oxides (Ci 77492)', 'Iron Oxides (Ci 77499) ILN42443.']"
P505166,Rose Prick Eye Color Crème Eyeshadow Quad,5869,TOM FORD,1656,3.4286,7.0,.31 oz / 9 g,Color,Rose Topaz,"soft nude, frosted beige, silver sparkle and charcoal","['Talc, Corn Starch, Jinx Te Rate, Silica, Dimethicone, Isononyl Benzoate Is Sono Nano, Nylon-12, Isopropyl Stearate Is Il, Penta Erythro Ritil Te As The Source Rate, Octyldodecyl Stearate Tetra-Isostearate, Octyldodecyl Silrak Estate, Pc Eyidi Mail Chikon, Di-Iso-Stearyl Maleate, Di Mechi Konol, Caprylic Rilgeul Glycol, Hexylene Glycol, Tri-Methyl Siloxy Silicate, Caprylic/Capric Triglycerides, Hydro Jeneyi Suited Castor Oil Hydroxystearate, 1,2-Hexane Diol, Sodium Calcium Silicate With Bo, Synthetic Fluorinated Graphite Sample Logos, Calcium Aluminum Silicate Bo, Synthetic Beeswax, Potassium Sorbate, Tin Oxide, Tetra The Sodium Dithiane A, Phenoxyethanol, Close At Least One Microbicide Selected From Among Fe, [+/- Mica, Titanium Dioxide, Red Iron Oxide, Yellow Iron Oxide, Black Iron Oxide, Bismuth Oxychloride, Chromium Hydroxide Green, Ferric Ferrocyanide, Blue No. 1 Lake, City Ultramarine, Carmine, Manganese Violet, Yellow No. 4 Lake, Chromium Oxide Green, Ferric Ammonium Ferrocyanide].']",90.0,,,True,True,True,False,False,"['Cream Formula', 'Shimmer Finish', 'Matte Finish']",Makeup,Eye,Eye Palettes,1,90.0,90.0,"['Talc', 'Corn Starch', 'Jinx Te Rate', 'Silica', 'Dimethicone', 'Isononyl Benzoate Is Sono Nano', 'Nylon-12', 'Isopropyl Stearate Is Il', 'Penta Erythro Ritil Te As The Source Rate', 'Octyldodecyl Stearate Tetra-Isostearate', 'Octyldodecyl Silrak Estate', 'Pc Eyidi Mail Chikon', 'Di-Iso-Stearyl Maleate', 'Di Mechi Konol', 'Caprylic Rilgeul Glycol', 'Hexylene Glycol', 'Tri-Methyl Siloxy Silicate', 'CaprylicCapric Triglycerides', 'Hydro Jeneyi Suited Castor Oil Hydroxystearate', '1,2-Hexane Diol', 'Sodium Calcium Silicate With Bo', 'Synthetic Fluorinated Graphite Sample Logos', 'Calcium Aluminum Silicate Bo', 'Synthetic Beeswax', 'Potassium Sorbate', 'Tin Oxide', 'Tetra The Sodium Dithiane A', 'Phenoxyethanol', 'Close At Least One Microbicide Selected From Among Fe', '- Mica', 'Titanium Dioxide', 'Red Iron Oxide', 'Yellow Iron Oxide', 'Black Iron Oxide', 'Bismuth Oxychloride', 'Chromium Hydroxide Green', 'Ferric Ferrocyanide', 'Blue No. 1 Lake', 'City Ultramarine', 'Carmine', 'Manganese Violet', 'Yellow No. 4 Lake', 'Chromium Oxide Green', 'Ferric Ammonium Ferrocyanide.']"
P505165,Rose Prick Lip Color Satin Matte,5869,TOM FORD,1417,,,0.11 oz / 3.3 g,Color,To Die For,medium dark coral,"['Dimethicone, Octyldodecanol, Polyethylene, Trimethylsiloxysilicate, C30-45 Alkyldimethylsilyl Polypropylsilsesquioxane, Hydrogenated Styrene/Methyl Styrene/Indene Copolymer, C30-45 Alkyl Dimethicone, Ethylhexyl Palmitate, Astrocaryum Murumuru Seed Butter, Acacia Decurrens Flower Wax, Chamomilla Recutita (Matricaria) Flower Oil, Rosa Canina (Rose) Fruit Oil, Passiflora Edulis Seed Oil, Glycine Soja (Soybean) Seed Extract, Jojoba Esters, Palmitoyl Tripeptide-1, Dimethicone/Vinyl Dimethicone Crosspolymer, Helianthus Annuus (Sunflower) Seed Wax, Stearyl Dimethicone, Phenyl Dimethicone, Disteardimonium Hectorite, Propylene Carbonate, Polyglycerin-3, Polyhydroxystearic Acid, Tribehenin, Sorbitan Isostearate, Lactic Acid, Vanillin, Alumina, Fragrance (Parfum), Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,  [+/- Mica, Titanium Dioxide (Ci 77891), Blue 1 Lake (Ci 42090), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Yellow 6 Lake (Ci 15985), Red 28 Lake (Ci 45410), Orange 5 (Ci 45370), Red 27 (Ci 45410), Red 21 (Ci 45380), Red 33 Lake (Ci 17200), Bismuth Oxychloride (Ci 77163), Manganese Violet (Ci 77742), Yellow 5 Lake (Ci 19140), Carmine (Ci 75470), Red 30 Lake (Ci 73360), Red 22 Lake (Ci 45380).']",60.0,,,True,True,True,False,False,"['Hydrating', 'Matte Finish', 'Without Triclocarban']",Makeup,Lip,Lipstick,1,60.0,60.0,"['Dimethicone', 'Octyldodecanol', 'Polyethylene', 'Trimethylsiloxysilicate', 'C30-45 Alkyldimethylsilyl Polypropylsilsesquioxane', 'Hydrogenated StyreneMethyl StyreneIndene Copolymer', 'C30-45 Alkyl Dimethicone', 'Ethylhexyl Palmitate', 'Astrocaryum Murumuru Seed Butter', 'Acacia Decurrens Flower Wax', 'Chamomilla Recutita (Matricaria) Flower Oil', 'Rosa Canina (Rose) Fruit Oil', 'Passiflora Edulis Seed Oil', 'Glycine Soja (Soybean) Seed Extract', 'Jojoba Esters', 'Palmitoyl Tripeptide-1', 'DimethiconeVinyl Dimethicone Crosspolymer', 'Helianthus Annuus (Sunflower) Seed Wax', 'Stearyl Dimethicone', 'Phenyl Dimethicone', 'Disteardimonium Hectorite', 'Propylene Carbonate', 'Polyglycerin-3', 'Polyhydroxystearic Acid', 'Tribehenin', 'Sorbitan Isostearate', 'Lactic Acid', 'Vanillin', 'Alumina', 'Fragrance (Parfum)', 'Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate', ' - Mica', 'Titanium Dioxide (Ci 77891)', 'Blue 1 Lake (Ci 42090)', 'Iron Oxides (Ci 77491)', 'Iron Oxides (Ci 77492)', 'Iron Oxides (Ci 77499)', 'Red 6 (Ci 15850)', 'Red 7 Lake (Ci 15850)', 'Yellow 6 Lake (Ci 15985)', 'Red 28 Lake (Ci 45410)', 'Orange 5 (Ci 45370)', 'Red 27 (Ci 45410)', 'Red 21 (Ci 45380)', 'Red 33 Lake (Ci 17200)', 'Bismuth Oxychloride (Ci 77163)', 'Manganese Violet (Ci 77742)', 'Yellow 5 Lake (Ci 19140)', 'Carmine (Ci 75470)', 'Red 30 Lake (Ci 73360)', 'Red 22 Lake (Ci 45380).']"
P458271,Most Wanted Lip Color Lipstick Collection,5869,TOM FORD,1097,4.5684,841.0,0.1 oz/ 2.96 mL,Color,Scarlet Rouge- Most Wanted Lip Color Matte,red orange matte,"['Castor Oil, Di-Isostearyl Malate, Tri-Octyldodecyl Exemplary Tray Agent, Caprylic / Capric Triglyceride, Lanolin Oil, Candelilla Wax, Ozokerite, Octyldodecanol, Silica, Bis Di-Glyceryl Poly Adipate Acyl-2, Hydro Jeneyi Suited Polydecene, Polyethylene, Microcrystalline Wax, Fragrance, Tocopherol, Squalane, Wheat Germ Extract, Soybean Extract, Barley Extract, Coconut Seed Butter, Chamomile Flower Oil, Shea Butter, Cholesterol And Ceramide 3, Acrylate Copolymers, Linoleic Lake Acid, A Tree In Tok Chicago Frills Reel Silane, Calcium, Sodium Beam With Silicate, Calcium Aluminum Beam Silicate, Synthetic Fluorinated Sample Logo Graphite, Polyethylene Terephthalate, Barium Sulfate, Alumina, Vanillin, [+/- Mica, Titanium Dioxide, Red Iron Oxide, Yellow Iron Oxide, Black Iron Oxide, Blue No. 1 Lake, Carmine, Copper Powder, Red No. 201, Red 104 Arc (1) Lake, Lake Red No. 202, Red No. 226 Lake, Lake Red Lake No. 227, yellow No. 4 Lake, Yellow No. 5].']",59.0,,,False,False,False,False,False,"['Vitamin C', 'Matte Finish', 'Long-wearing', 'Full Coverage', 'Without Parabens', 'Without Sulfates SLS & SLES']",Makeup,Lip,Lipstick,4,59.0,59.0,"['Castor Oil', 'Di-Isostearyl Malate', 'Tri-Octyldodecyl Exemplary Tray Agent', 'Caprylic  Capric Triglyceride', 'Lanolin Oil', 'Candelilla Wax', 'Ozokerite', 'Octyldodecanol', 'Silica', 'Bis Di-Glyceryl Poly Adipate Acyl-2', 'Hydro Jeneyi Suited Polydecene', 'Polyethylene', 'Microcrystalline Wax', 'Fragrance', 'Tocopherol', 'Squalane', 'Wheat Germ Extract', 'Soybean Extract', 'Barley Extract', 'Coconut Seed Butter', 'Chamomile Flower Oil', 'Shea Butter', 'Cholesterol And Ceramide 3', 'Acrylate Copolymers', 'Linoleic Lake Acid', 'A Tree In Tok Chicago Frills Reel Silane', 'Calcium', 'Sodium Beam With Silicate', 'Calcium Aluminum Beam Silicate', 'Synthetic Fluorinated Sample Logo Graphite', 'Polyethylene Terephthalate', 'Barium Sulfate', 'Alumina', 'Vanillin', '- Mica', 'Titanium Dioxide', 'Red Iron Oxide', 'Yellow Iron Oxide', 'Black Iron Oxide', 'Blue No. 1 Lake', 'Carmine', 'Copper Powder', 'Red No. 201', 'Red 104 Arc (1) Lake', 'Lake Red No. 202', 'Red No. 226 Lake', 'Lake Red Lake No. 227', 'yellow No. 4 Lake', 'Yellow No. 5.']"
P505387,Traceless Soft Matte Concealer,5869,TOM FORD,430,5.0,1.0,0.14 oz / 4 g,Color,0N0 Blanc,fair skin with neutral undertones,"['Isostearyl Alcohol, Octyldodecyl Myristate, Polyethylene, Synthetic Fluorphlogopite, Neopentyl Glycol Diethylhexanoate, Caprylic/Capric Triglyceride, Hydrogenated Castor Oil Isostearate, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Hydrogenated Polyisobutene, Synthetic Wax, Sodium Hyaluronate, Tocopherol, Ricinus Communis (Castor) Seed Oil, Hydrogenated Castor Oil, Polyglyceryl-6 Polyricinoleate, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Cellulose, Aluminum Hydroxide, Simethicone, Magnesium Stearate, Bht, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499)].']",60.0,,,False,True,True,False,False,"['Hyaluronic Acid', 'Matte Finish', 'Medium Coverage']",Makeup,Face,Concealer,19,60.0,60.0,"['Isostearyl Alcohol', 'Octyldodecyl Myristate', 'Polyethylene', 'Synthetic Fluorphlogopite', 'Neopentyl Glycol Diethylhexanoate', 'CaprylicCapric Triglyceride', 'Hydrogenated Castor Oil Isostearate', 'Microcrystalline WaxCera MicrocristallinaCire Microcristalline', 'Hydrogenated Polyisobutene', 'Synthetic Wax', 'Sodium Hyaluronate', 'Tocopherol', 'Ricinus Communis (Castor) Seed Oil', 'Hydrogenated Castor Oil', 'Polyglyceryl-6 Polyricinoleate', 'PhytosterylOctyldodecyl Lauroyl Glutamate', 'Cellulose', 'Aluminum Hydroxide', 'Simethicone', 'Magnesium Stearate', 'Bht', '- Mica', 'Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491)', 'Iron Oxides (Ci 77492)', 'Iron Oxides (Ci 77499).']"
P501516,Eyebrow Laminator,5869,TOM FORD,356,4.0884,441.0,.27 oz / 8 g,Size,.27 oz / 8 g,,"['Water/Aqua/Eau, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire De Candelilla, Steareth-21, Glyceryl Stearate, Butylene Glycol, Acacia Senegal Gum, Silica, Cellulose, Butyrospermum Parkii (Shea) Butter, Simmondsia Chinensis (Jojoba) Seed Oil, Dimer Dilinoleyl Dimer Dilinoleate, Copernicia Cerifera (Carnauba) Wax\\ Copernicia Cerifera Cera /Cire De Carnauba, Cetyl Alcohol, Argania Spinosa Kernel Oil, Polyglyceryl-10 Myristate, Oligopeptide-2, Glycoproteins, Caprylyl Glycol, Arginine, Oryza Sativa (Rice) Starch, Chondrus Crispus Powder, Simethicone, Tocopherol, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol.']",55.0,,,False,False,True,False,False,"['Natural Finish', 'Long-wearing', 'Without Parabens', 'Without Sulfates SLS & SLES']",Makeup,Eye,Eyebrow,0,,,"['Water', 'Euphorbia Cerifera (Candelilla) WaxCandelilla CeraCire De Candelilla', 'Steareth-21', 'Glyceryl Stearate', 'Butylene Glycol', 'Acacia Senegal Gum', 'Silica', 'Cellulose', 'Butyrospermum Parkii (Shea) Butter', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Dimer Dilinoleyl Dimer Dilinoleate', 'Copernicia Cerifera (Carnauba) Wax Copernicia Cerifera Cera Cire De Carnauba', 'Cetyl Alcohol', 'Argania Spinosa Kernel Oil', 'Polyglyceryl-10 Myristate', 'Oligopeptide-2', 'Glycoproteins', 'Caprylyl Glycol', 'Arginine', 'Oryza Sativa (Rice) Starch', 'Chondrus Crispus Powder', 'Simethicone', 'Tocopherol', 'Sodium Benzoate', 'Potassium Sorbate', 'Phenoxyethanol.']"
